URL,image_urls,local_images,Election:,Party:,Constituency:,Mentions:,Issues Covered:,Unnamed: 8,Unnamed: 9,Unnamed: 10
https://www.openelections.co.uk/leaflets/33689/,"['https://cdn.openelections.co.uk/uploads/2020/08/17864_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17864_2-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17864_3-768x1024.jpg']","['leaflet_images/33689/17864_1-768x1024.jpg', 'leaflet_images/33689/17864_2-768x1024.jpg', 'leaflet_images/33689/17864_3-768x1024.jpg']",2019 General Election,Liberal Democrats,Newcastle-under-Lyme,"Candidate, Party leader","Brexit/Europe, Economy, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33696/,"['https://cdn.openelections.co.uk/uploads/2020/08/17866_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17866_2-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17866_3-768x1024.jpg']","['leaflet_images/33696/17866_1-768x1024.jpg', 'leaflet_images/33696/17866_2-768x1024.jpg', 'leaflet_images/33696/17866_3-768x1024.jpg']",2019 General Election,Brexit/Reform Party,Newcastle-under-Lyme,"Other party/leader/candidate, Party leader","Brexit/Europe, Governance, Health, Immigration",,,
https://www.openelections.co.uk/leaflets/33704/,"['https://cdn.openelections.co.uk/uploads/2020/08/17868_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17868_2-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17868_3-768x1024.jpg']","['leaflet_images/33704/17868_1-768x1024.jpg', 'leaflet_images/33704/17868_2-768x1024.jpg', 'leaflet_images/33704/17868_3-768x1024.jpg']",2019 General Election,Conservative Party,Newcastle-under-Lyme,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Health, Immigration",,,
https://www.openelections.co.uk/leaflets/33709/,['https://cdn.openelections.co.uk/uploads/2020/08/17870_1-727x1024.jpg'],['leaflet_images/33709/17870_1-727x1024.jpg'],2019 General Election,Conservative Party,Witney,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy",,,
https://www.openelections.co.uk/leaflets/33713/,"['https://cdn.openelections.co.uk/uploads/2020/08/17871_1-731x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17871_2-731x1024.jpg']","['leaflet_images/33713/17871_1-731x1024.jpg', 'leaflet_images/33713/17871_2-731x1024.jpg']",2019 General Election,Labour Party,Witney,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33716/,"['https://cdn.openelections.co.uk/uploads/2020/08/17872_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17872_2-768x1024.jpg']","['leaflet_images/33716/17872_1-768x1024.jpg', 'leaflet_images/33716/17872_2-768x1024.jpg']",2019 General Election,Conservative Party,Hackney South and Shoreditch,"Candidate, Party leader","Economy, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33724/,['https://cdn.openelections.co.uk/uploads/2020/08/17875_1-701x1024.jpg'],['leaflet_images/33724/17875_1-701x1024.jpg'],2019 General Election,Green Party,Birkenhead,Candidate,"Brexit/Europe, Environment, Social welfare",,,
https://www.openelections.co.uk/leaflets/33729/,['https://cdn.openelections.co.uk/uploads/2020/08/17877_1-1024x725.jpg'],['leaflet_images/33729/17877_1-1024x725.jpg'],2019 General Election,Liberal Democrats,Witney,"Other party/leader/candidate, Party leader, Tactical situation","Economy, Education, Health",,,
https://www.openelections.co.uk/leaflets/33737/,['https://cdn.openelections.co.uk/uploads/2020/08/17880_1-705x1024.jpg'],['leaflet_images/33737/17880_1-705x1024.jpg'],2019 General Election,Scottish National Party,Airdrie and Shotts,"Candidate, Party leader","Brexit/Europe, Governance, Health, Social welfare",,,
https://www.openelections.co.uk/leaflets/33740/,['https://cdn.openelections.co.uk/uploads/2020/08/17881_1-734x1024.jpg'],['leaflet_images/33740/17881_1-734x1024.jpg'],2019 General Election,Liberal Democrats,Worthing West,"Candidate, Other party/leader/candidate, Tactical situation",Environment,,,
https://www.openelections.co.uk/leaflets/33745/,['https://cdn.openelections.co.uk/uploads/2020/08/17882_1-759x1024.jpg'],['leaflet_images/33745/17882_1-759x1024.jpg'],2019 General Election,Labour Party,Airdrie and Shotts,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33748/,"['https://cdn.openelections.co.uk/uploads/2020/08/17883_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17883_2-768x1024.jpg']","['leaflet_images/33748/17883_1-768x1024.jpg', 'leaflet_images/33748/17883_2-768x1024.jpg']",2019 General Election,Labour Party,Oxford East,"Candidate, Other party/leader/candidate","Brexit/Europe, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33771/,"['https://cdn.openelections.co.uk/uploads/2020/08/17888_1-725x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17888_2-725x1024.jpg']","['leaflet_images/33771/17888_1-725x1024.jpg', 'leaflet_images/33771/17888_2-725x1024.jpg']",2019 General Election,Labour Party,Reading West,"Candidate, Other party/leader/candidate, Tactical situation","Brexit/Europe, Economy, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33774/,['https://cdn.openelections.co.uk/uploads/2020/08/17889_1.jpg'],['leaflet_images/33774/17889_1.jpg'],2019 General Election,Labour Party,Pontypridd,"Candidate, Other party/leader/candidate",Economy,,,
https://www.openelections.co.uk/leaflets/33777/,['https://cdn.openelections.co.uk/uploads/2020/08/17890_1.jpg'],['leaflet_images/33777/17890_1.jpg'],2019 General Election,Conservative Party,North Norfolk,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Governance, Health",,,
https://www.openelections.co.uk/leaflets/33786/,['https://cdn.openelections.co.uk/uploads/2020/08/17892_1-765x1024.jpg'],['leaflet_images/33786/17892_1-765x1024.jpg'],2019 General Election,Scottish National Party,Dundee East,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy",,,
https://www.openelections.co.uk/leaflets/33798/,['https://cdn.openelections.co.uk/uploads/2020/08/17895_1-1024x734.jpg'],['leaflet_images/33798/17895_1-1024x734.jpg'],2019 General Election,Green Party,Epsom and Ewell,Candidate,"Brexit/Europe, Economy, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33801/,['https://cdn.openelections.co.uk/uploads/2020/08/17904_1-722x1024.jpg'],['leaflet_images/33801/17904_1-722x1024.jpg'],2019 General Election,Liberal Democrats,Cambridge,"Candidate, Other party/leader/candidate","Brexit/Europe, Education, Health",,,
https://www.openelections.co.uk/leaflets/33805/,['https://cdn.openelections.co.uk/uploads/2020/08/17905_1-768x1024.jpg'],['leaflet_images/33805/17905_1-768x1024.jpg'],2019 General Election,Labour Party,Mole Valley,Candidate,"Brexit/Europe, Economy, Education, Environment, Health, Social welfare",,,
https://www.openelections.co.uk/leaflets/33808/,"['https://cdn.openelections.co.uk/uploads/2020/08/17906_1-1024x768.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17906_2-1024x768.jpg']","['leaflet_images/33808/17906_1-1024x768.jpg', 'leaflet_images/33808/17906_2-1024x768.jpg']",2019 General Election,UK Independence Party,Mole Valley,Candidate,"Brexit/Europe, Environment, Governance, Health, Immigration",,,
https://www.openelections.co.uk/leaflets/33814/,"['https://cdn.openelections.co.uk/uploads/2020/08/17910_1-1024x768.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17910_2-1024x768.jpg']","['leaflet_images/33814/17910_1-1024x768.jpg', 'leaflet_images/33814/17910_2-1024x768.jpg']",2019 General Election,Brexit/Reform Party,Warwick and Leamington,"Candidate, Party leader","Brexit/Europe, Economy, Governance, Health, Immigration",,,
https://www.openelections.co.uk/leaflets/33820/,"['https://cdn.openelections.co.uk/uploads/2020/08/17912_1-1024x715.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17912_2-1024x715.jpg']","['leaflet_images/33820/17912_1-1024x715.jpg', 'leaflet_images/33820/17912_2-1024x715.jpg']",2019 General Election,Conservative Party,West Bromwich West,Other party/leader/candidate,"Brexit/Europe, Economy, Health, Immigration",,,
https://www.openelections.co.uk/leaflets/33823/,"['https://cdn.openelections.co.uk/uploads/2020/08/17913_1-715x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17913_2-715x1024.jpg']","['leaflet_images/33823/17913_1-715x1024.jpg', 'leaflet_images/33823/17913_2-715x1024.jpg']",2019 General Election,Labour Party,West Bromwich West,"Candidate, Other party/leader/candidate","Health, Social welfare",,,
https://www.openelections.co.uk/leaflets/33825/,['https://cdn.openelections.co.uk/uploads/2020/08/17914_1-715x1024.jpg'],['leaflet_images/33825/17914_1-715x1024.jpg'],2019 General Election,Labour Party,West Bromwich West,Other party/leader/candidate,Health,,,
https://www.openelections.co.uk/leaflets/33835/,"['https://cdn.openelections.co.uk/uploads/2020/08/17917_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17917_2-768x1024.jpg']","['leaflet_images/33835/17917_1-768x1024.jpg', 'leaflet_images/33835/17917_2-768x1024.jpg']",2019 General Election,Liberal Democrats,Sheffield Hallam,"Candidate, Other party/leader/candidate, Tactical situation","Brexit/Europe, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33850/,['https://cdn.openelections.co.uk/uploads/2020/08/17923_1-727x1024.jpg'],['leaflet_images/33850/17923_1-727x1024.jpg'],2019 General Election,Liberal Democrats,Scarborough and Whitby,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33856/,['https://cdn.openelections.co.uk/uploads/2020/08/17926_1-1024x686.jpg'],['leaflet_images/33856/17926_1-1024x686.jpg'],2019 General Election,Green Party,Sheffield Central,"Candidate, Tactical situation","Brexit/Europe, Economy, Environment",,,
https://www.openelections.co.uk/leaflets/33858/,['https://cdn.openelections.co.uk/uploads/2020/08/17927_1.jpg'],['leaflet_images/33858/17927_1.jpg'],2019 General Election,Conservative Party,Scarborough and Whitby,"Candidate, Party leader","Economy, Education, Health",,,
https://www.openelections.co.uk/leaflets/33862/,['https://cdn.openelections.co.uk/uploads/2020/08/17929_1-768x1024.jpg'],['leaflet_images/33862/17929_1-768x1024.jpg'],2019 General Election,Conservative Party,Vauxhall,Candidate,Environment,,,
https://www.openelections.co.uk/leaflets/33867/,['https://cdn.openelections.co.uk/uploads/2020/08/17930_1-1024x723.jpg'],['leaflet_images/33867/17930_1-1024x723.jpg'],2019 General Election,Liberal Democrats,Newbury,"Other party/leader/candidate, Party leader, Tactical situation","Economy, Education, Health",,,
https://www.openelections.co.uk/leaflets/33893/,"['https://cdn.openelections.co.uk/uploads/2020/08/17948_1-724x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17948_2-724x1024.jpg']","['leaflet_images/33893/17948_1-724x1024.jpg', 'leaflet_images/33893/17948_2-724x1024.jpg']",2019 General Election,Labour Party,Sittingbourne and Sheppey,"Candidate, Other party/leader/candidate","Economy, Education, Environment, Health, Social welfare",,,
https://www.openelections.co.uk/leaflets/33896/,['https://cdn.openelections.co.uk/uploads/2020/08/17949_1.jpg'],['leaflet_images/33896/17949_1.jpg'],2019 General Election,Conservative Party,Sittingbourne and Sheppey,Candidate,"Brexit/Europe, Economy, Education, Health",,,
https://www.openelections.co.uk/leaflets/33906/,['https://cdn.openelections.co.uk/uploads/2020/08/17951_1-733x1024.jpg'],['leaflet_images/33906/17951_1-733x1024.jpg'],2019 General Election,Conservative Party,Stoke-on-Trent Central,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Health",,,
https://www.openelections.co.uk/leaflets/33913/,['https://cdn.openelections.co.uk/uploads/2020/08/17953_1-1024x768.jpg'],['leaflet_images/33913/17953_1-1024x768.jpg'],2019 General Election,Liberal Democrats,North Norfolk,Other party/leader/candidate,"Brexit/Europe, Economy, Education",,,
https://www.openelections.co.uk/leaflets/33917/,['https://cdn.openelections.co.uk/uploads/2020/08/17954_1-730x1024.jpg'],['leaflet_images/33917/17954_1-730x1024.jpg'],2019 General Election,Liberal Democrats,Suffolk Coastal,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33927/,"['https://cdn.openelections.co.uk/uploads/2020/08/17956_1-576x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17956_2-576x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17956_3-576x1024.jpg']","['leaflet_images/33927/17956_1-576x1024.jpg', 'leaflet_images/33927/17956_2-576x1024.jpg', 'leaflet_images/33927/17956_3-576x1024.jpg']",2019 General Election,Liberal Democrats,Mid Derbyshire,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33936/,['https://cdn.openelections.co.uk/uploads/2020/08/17963_1-725x1024.jpg'],['leaflet_images/33936/17963_1-725x1024.jpg'],2019 General Election,Labour Party,Bethnal Green and Bow,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33939/,['https://cdn.openelections.co.uk/uploads/2020/08/17964_1-715x1024.jpg'],['leaflet_images/33939/17964_1-715x1024.jpg'],2019 General Election,Conservative Party,Bethnal Green and Bow,Candidate,"Brexit/Europe, Economy, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33945/,['https://cdn.openelections.co.uk/uploads/2020/08/17966_1-1024x775.jpg'],['leaflet_images/33945/17966_1-1024x775.jpg'],2019 General Election,Brexit/Reform Party,Bethnal Green and Bow,"Other party/leader/candidate, Party leader, Tactical situation","Brexit/Europe, Economy, Health, Immigration",,,
https://www.openelections.co.uk/leaflets/33948/,"['https://cdn.openelections.co.uk/uploads/2020/08/17967_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17967_2-768x1024.jpg']","['leaflet_images/33948/17967_1-768x1024.jpg', 'leaflet_images/33948/17967_2-768x1024.jpg']",2019 General Election,Liberal Democrats,North East Hampshire,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33965/,"['https://cdn.openelections.co.uk/uploads/2020/08/17970_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17970_2-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17970_3-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17970_4-768x1024.jpg']","['leaflet_images/33965/17970_1-768x1024.jpg', 'leaflet_images/33965/17970_2-768x1024.jpg', 'leaflet_images/33965/17970_3-768x1024.jpg', 'leaflet_images/33965/17970_4-768x1024.jpg']",2019 General Election,Conservative Party,North East Hampshire,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33968/,"['https://cdn.openelections.co.uk/uploads/2020/08/17971_1-1024x768.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17971_2-1024x768.jpg']","['leaflet_images/33968/17971_1-1024x768.jpg', 'leaflet_images/33968/17971_2-1024x768.jpg']",2019 General Election,Labour Party,Lichfield,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy",,,
https://www.openelections.co.uk/leaflets/33972/,"['https://cdn.openelections.co.uk/uploads/2020/08/17972_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17972_2-768x1024.jpg']","['leaflet_images/33972/17972_1-768x1024.jpg', 'leaflet_images/33972/17972_2-768x1024.jpg']",2019 General Election,Labour Party,Lichfield,Candidate,"Brexit/Europe, Economy, Education, Health",,,
https://www.openelections.co.uk/leaflets/33975/,['https://cdn.openelections.co.uk/uploads/2020/08/17973_1.jpg'],['leaflet_images/33975/17973_1.jpg'],2019 General Election,Labour Party,Poplar and Limehouse,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Health",,,
https://www.openelections.co.uk/leaflets/33978/,['https://cdn.openelections.co.uk/uploads/2020/08/17974_1-723x1024.jpg'],['leaflet_images/33978/17974_1-723x1024.jpg'],2019 General Election,Conservative Party,Poplar and Limehouse,Candidate,"Economy, Health",,,
https://www.openelections.co.uk/leaflets/33985/,"['https://cdn.openelections.co.uk/uploads/2020/08/17976_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17976_2-768x1024.jpg']","['leaflet_images/33985/17976_1-768x1024.jpg', 'leaflet_images/33985/17976_2-768x1024.jpg']",2019 General Election,Liberal Democrats,Walthamstow,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Environment, Health",,,
